route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8501F2697281:2023-10-12T00:48:35Z,8501,1,3567,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000797,OCESN8502F2386730:2023-10-13T00:46:55Z,8502,0,3568,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000798,OCESN8502F2386731:2023-10-09T00:43:50Z,8502,0,3569,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8502F2697282:2023-10-12T00:48:35Z,8502,0,3570,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000034,OCESN8503F1833610:2023-10-09T00:43:50Z,8503,1,3571,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000006,OCESN8503F2176718:2023-08-29T11:49:37Z,8503,1,3572,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000050,OCESN8504F2113784:2023-10-09T00:43:50Z,8504,0,3573,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000799,OCESN8504F2113785:2023-10-13T00:46:55Z,8504,0,3574,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000800,OCESN8504F2227608:2023-10-09T00:43:50Z,8504,0,3575,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000068,OCESN8504F2240651:2023-10-09T00:43:50Z,8504,0,3576,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000014,OCESN8504F2433374:2023-10-09T00:43:50Z,8504,0,3577,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000018,OCESN8504F2598862:2023-10-09T00:43:50Z,8504,0,3578,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8504F2694488:2023-10-12T00:48:35Z,8504,0,3579,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000784,OCESN8505F2114007:2023-10-10T00:42:10Z,8505,1,3580,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000785,OCESN8505F2114008:2023-10-09T00:43:50Z,8505,1,3581,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000775,OCESN8505F2207759:2023-08-29T11:49:37Z,8505,1,3582,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000001,OCESN8505F2323181:2023-10-09T00:43:50Z,8505,1,3583,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000801,OCESN8505F2323185:2023-10-13T00:46:55Z,8505,1,3584,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000802,OCESN8505F2323186:2023-08-29T11:49:37Z,8505,1,3585,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8505F2697336:2023-10-12T00:48:35Z,8505,1,3586,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000021,OCESN8508F2007825:2023-10-10T00:42:10Z,8508,0,3587,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000014,OCESN8508F2204960:2023-10-09T00:43:50Z,8508,0,3588,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000016,OCESN8508F2227531:2023-10-09T00:43:50Z,8508,0,3589,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000803,OCESN8508F2406589:2023-10-13T00:46:55Z,8508,0,3590,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000038,OCESN8508F2406590:2023-10-09T00:43:50Z,8508,0,3591,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000018,OCESN8508F2606726:2023-10-09T00:43:50Z,8508,0,3592,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8508F2697364:2023-10-12T00:48:35Z,8508,0,3593,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000517,OCESN8509F1866714:2023-10-09T00:43:50Z,8509,1,3594,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000014,OCESN8509F1866715:2023-08-29T11:49:37Z,8509,1,3595,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000804,OCESN8509F1991130:2023-10-12T00:48:35Z,8509,1,3596,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000805,OCESN8509F2199930:2023-10-12T00:48:35Z,8509,1,3597,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000029,OCESN8509F2239499:2023-08-29T11:49:37Z,8509,1,3598,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000806,OCESN8509F2323192:2023-08-29T11:49:37Z,8509,1,3599,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000001,OCESN8509F2433384:2023-10-09T00:43:50Z,8509,1,3600,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8509F2697365:2023-10-12T00:48:35Z,8509,1,3601,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000021,OCESN8512F2114014:2023-10-09T00:43:50Z,8512,0,3602,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000006,OCESN8512F2114016:2023-10-09T00:43:50Z,8512,0,3603,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000001,OCESN8512F2114018:2023-10-09T00:43:50Z,8512,0,3604,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000064,OCESN8512F2205197:2023-10-11T00:54:01Z,8512,0,3605,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000048,OCESN8512F2214819:2023-10-09T00:43:50Z,8512,0,3606,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000807,OCESN8512F2261553:2023-10-13T00:46:55Z,8512,0,3607,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000032,OCESN8512F2288006:2023-10-09T00:43:50Z,8512,0,3608,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000050,OCESN8512F2411094:2023-10-11T00:54:01Z,8512,0,3609,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000808,OCESN8512F2411095:2023-10-09T00:43:50Z,8512,0,3610,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000014,OCESN8512F2411096:2023-10-09T00:43:50Z,8512,0,3611,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8512F2693773:2023-10-12T00:48:35Z,8512,0,3612,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000005,OCESN8514F2008369:2023-10-09T00:43:50Z,8514,0,3613,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000022,OCESN8514F2080191:2023-10-10T00:42:10Z,8514,0,3614,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000006,OCESN8514F2176730:2023-10-09T00:43:50Z,8514,0,3615,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000021,OCESN8514F2181564:2023-10-09T00:43:50Z,8514,0,3616,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000809,OCESN8514F2202430:2023-10-12T00:48:35Z,8514,0,3617,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000001,OCESN8514F2330743:2023-10-09T00:43:50Z,8514,0,3618,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000810,OCESN8514F2339496:2023-10-09T00:43:50Z,8514,0,3619,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8514F2693889:2023-10-12T00:48:35Z,8514,0,3620,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000021,OCESN8516F2114020:2023-08-29T11:49:37Z,8516,0,3621,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000022,OCESN8516F2340852:2023-10-09T00:43:50Z,8516,0,3622,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000042,OCESN8516F2404739:2023-10-13T00:46:55Z,8516,0,3623,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8516F2697381:2023-10-12T00:48:35Z,8516,0,3624,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000811,OCESN8517F1317408:2023-10-13T00:46:55Z,8517,1,3625,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000812,OCESN8517F2114022:2023-10-09T00:43:50Z,8517,1,3626,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000813,OCESN8517F2421319:2023-10-12T00:48:35Z,8517,1,3627,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000038,OCESN8517F2424408:2023-10-09T00:43:50Z,8517,1,3628,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000814,OCESN8517F2424409:2023-10-09T00:43:50Z,8517,1,3629,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8517F2696367:2023-10-12T00:48:35Z,8517,1,3630,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000815,OCESN8519F2313173:2023-10-13T00:46:55Z,8519,1,3631,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000001,OCESN8519F2313300:2023-08-29T11:49:37Z,8519,1,3632,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000046,OCESN8519F2323579:2023-10-12T00:48:35Z,8519,1,3633,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8519F2693449:2023-10-12T00:48:35Z,8519,1,3634,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000021,OCESN8522F2017833:2023-08-29T11:49:37Z,8522,0,3635,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000022,OCESN8522F2086515:2023-10-10T00:42:10Z,8522,0,3636,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000029,OCESN8523F1974865:2023-08-29T11:49:37Z,8523,1,3637,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000043,OCESN8523F2197108:2023-08-29T11:49:37Z,8523,1,3638,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000009,OCESN8523F2693235:2023-10-12T00:48:35Z,8523,1,3639,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000816,OCESN8530F2286616:2023-10-12T00:48:35Z,8530,0,3640,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000006,OCESN8530F2323547:2023-08-29T11:49:37Z,8530,0,3641,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000068,OCESN8530F2331065:2023-08-29T11:49:37Z,8530,0,3642,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000021,OCESN8530F2331114:2023-08-29T11:49:37Z,8530,0,3643,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000018,OCESN8530F2402847:2023-10-09T00:43:50Z,8530,0,3644,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000050,OCESN8530F2402848:2023-10-09T00:43:50Z,8530,0,3645,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000014,OCESN8530F2402849:2023-10-09T00:43:50Z,8530,0,3646,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000472,OCESN8530F2440563:2023-10-09T00:43:50Z,8530,0,3647,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000029,OCESN8530F2564243:2023-10-09T00:43:50Z,8530,0,3648,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8530F2694572:2023-10-12T00:48:35Z,8530,0,3649,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000006,OCESN8531F2292463:2023-08-29T11:49:37Z,8531,1,3650,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000775,OCESN8531F2387680:2023-10-09T00:43:50Z,8531,1,3651,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000817,OCESN8531F2387681:2023-10-13T00:46:55Z,8531,1,3652,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000032,OCESN8531F2513966:2023-10-09T00:43:50Z,8531,1,3653,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8531F2697442:2023-10-12T00:48:35Z,8531,1,3654,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000006,OCESN8534F2181614:2023-08-29T11:49:37Z,8534,0,3655,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000018,OCESN8534F2262713:2023-10-10T00:42:10Z,8534,0,3656,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000050,OCESN8534F2262714:2023-10-09T00:43:50Z,8534,0,3657,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000818,OCESN8534F2264559:2023-10-12T00:48:35Z,8534,0,3658,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000017,OCESN8534F2288018:2023-10-09T00:43:50Z,8534,0,3659,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000014,OCESN8534F2403240:2023-10-09T00:43:50Z,8534,0,3660,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8534F2697444:2023-10-12T00:48:35Z,8534,0,3661,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000463,OCESN8536F2292802:2023-10-09T00:43:50Z,8536,0,3662,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000006,OCESN8536F2313198:2023-08-29T11:49:37Z,8536,0,3663,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000021,OCESN8536F2313199:2023-08-29T11:49:37Z,8536,0,3664,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000068,OCESN8536F2313200:2023-09-16T00:34:29Z,8536,0,3665,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000032,OCESN8536F2411124:2023-10-09T00:43:50Z,8536,0,3666,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000012,OCESN8536F2411125:2023-10-09T00:43:50Z,8536,0,3667,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000068,OCESN8537F2313202:2023-08-29T11:49:37Z,8537,1,3668,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000041,OCESN8537F2313203:2023-10-09T00:43:50Z,8537,1,3669,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000025,OCESN8537F2323298:2023-10-13T00:46:55Z,8537,1,3670,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000065,OCESN8537F2323300:2023-08-29T11:49:37Z,8537,1,3671,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000819,OCESN8537F2452763:2023-10-09T00:43:50Z,8537,1,3672,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000820,OCESN8537F2452764:2023-10-09T00:43:50Z,8537,1,3673,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000821,OCESN8537F2452765:2023-10-09T00:43:50Z,8537,1,3674,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8537F2667318:2023-10-12T00:48:35Z,8537,1,3675,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000021,OCESN8540F1144953:2023-08-29T11:49:37Z,8540,0,3676,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000006,OCESN8540F1302514:2023-08-29T11:49:37Z,8540,0,3677,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000269,OCESN8540F2348899:2023-10-10T00:42:10Z,8540,0,3678,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000172,OCESN8540F2381137:2023-10-13T00:46:55Z,8540,0,3679,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000822,OCESN8540F2411130:2023-10-09T00:43:50Z,8540,0,3680,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000787,OCESN8540F2411131:2023-10-09T00:43:50Z,8540,0,3681,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000581,OCESN8540F2411132:2023-10-09T00:43:50Z,8540,0,3682,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8540F2697456:2023-10-12T00:48:35Z,8540,0,3683,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000027,OCESN8541F2240050:2023-10-09T00:43:50Z,8541,1,3684,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000823,OCESN8541F2330800:2023-10-12T00:48:35Z,8541,1,3685,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000824,OCESN8541F2330801:2023-10-09T00:43:50Z,8541,1,3686,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000065,OCESN8541F2337085:2023-08-29T11:49:37Z,8541,1,3687,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000019,OCESN8541F2400883:2023-10-09T00:43:50Z,8541,1,3688,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000020,OCESN8541F2400884:2023-10-13T00:46:55Z,8541,1,3689,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000005,OCESN8541F2433381:2023-09-16T00:34:29Z,8541,1,3690,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8541F2697467:2023-10-12T00:48:35Z,8541,1,3691,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000021,OCESN8542F2179261:2023-08-29T11:49:37Z,8542,0,3692,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000012,OCESN8542F2327544:2023-10-09T00:43:50Z,8542,0,3693,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000068,OCESN8542F2411136:2023-10-09T00:43:50Z,8542,0,3694,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000825,OCESN8544F2261561:2023-10-09T00:43:50Z,8544,0,3695,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000021,OCESN8544F2261562:2023-10-09T00:43:50Z,8544,0,3696,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000022,OCESN8544F2330805:2023-10-09T00:43:50Z,8544,0,3697,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000826,OCESN8544F2330806:2023-10-12T00:48:35Z,8544,0,3698,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000004,OCESN8544F2330816:2023-10-13T00:46:55Z,8544,0,3699,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000001,OCESN8544F2411147:2023-10-09T00:43:50Z,8544,0,3700,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8544F2697509:2023-10-12T00:48:35Z,8544,0,3701,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000001,OCESN8547F2421342:2023-10-13T00:46:55Z,8547,1,3702,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000056,OCESN8547F2421343:2023-10-13T00:46:55Z,8547,1,3703,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000027,OCESN8547F2421349:2023-10-13T00:46:55Z,8547,1,3704,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000074,OCESN8547F2421350:2023-10-13T00:46:55Z,8547,1,3705,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000029,OCESN8547F2421351:2023-10-13T00:46:55Z,8547,1,3706,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8547F2697522:2023-10-12T00:48:35Z,8547,1,3707,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000021,OCESN8549F1645953:2023-08-29T11:49:37Z,8549,1,3708,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8549F2697541:2023-10-12T00:48:35Z,8549,1,3709,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000021,OCESN8550F2337100:2023-08-29T11:49:37Z,8550,0,3710,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000042,OCESN8550F2402856:2023-10-13T00:46:55Z,8550,0,3711,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000022,OCESN8550F2411156:2023-10-10T00:42:10Z,8550,0,3712,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8550F2697543:2023-10-12T00:48:35Z,8550,0,3713,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000046,OCESN8551F2080230:2023-10-12T00:48:35Z,8551,1,3714,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000020,OCESN8551F2181699:2023-10-13T00:46:55Z,8551,1,3715,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000828,OCESN8551F2315384:2023-10-09T00:43:50Z,8551,1,3716,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000829,OCESN8551F2337103:2023-08-29T11:49:37Z,8551,1,3717,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8551F2697550:2023-10-12T00:48:35Z,8551,1,3718,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000043,OCESN8553F2311750:2023-08-29T11:49:37Z,8553,1,3719,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000029,OCESN8553F2311751:2023-08-29T11:49:37Z,8553,1,3720,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000009,OCESN8553F2697563:2023-10-12T00:48:35Z,8553,1,3721,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000006,OCESN8560F2337116:2023-08-29T11:49:37Z,8560,0,3722,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000830,OCESN8560F2411218:2023-10-13T00:46:55Z,8560,0,3723,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000472,OCESN8560F2441183:2023-10-09T00:43:50Z,8560,0,3724,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000009,OCESN8560F2693954:2023-10-12T00:48:35Z,8560,0,3725,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000269,OCESN8562F2264578:2023-10-10T00:42:10Z,8562,0,3726,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000014,OCESN8562F2264579:2023-10-09T00:43:50Z,8562,0,3727,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000013,OCESN8562F2337117:2023-08-29T11:49:37Z,8562,0,3728,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000006,OCESN8571F2337135:2023-08-29T11:49:37Z,8571,1,3729,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000775,OCESN8571F2688906:2023-10-11T00:54:01Z,8571,1,3730,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000721,OCESN8571F2688907:2023-10-12T00:48:35Z,8571,1,3731,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000001,OCESN8571F2689886:2023-10-11T00:54:01Z,8571,1,3732,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000230,OCESN8571F2689895:2023-10-11T00:54:01Z,8571,1,3733,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000009,OCESN8571F2691902:2023-10-12T00:48:35Z,8571,1,3734,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000041,OCESN8572F2323548:2023-10-09T00:43:50Z,8572,1,3735,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000025,OCESN8572F2323549:2023-10-13T00:46:55Z,8572,1,3736,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000068,OCESN8572F2323550:2023-08-29T11:49:37Z,8572,1,3737,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000065,OCESN8572F2337143:2023-08-29T11:49:37Z,8572,1,3738,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000819,OCESN8572F2452772:2023-10-09T00:43:50Z,8572,1,3739,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000831,OCESN8572F2452773:2023-10-10T00:42:10Z,8572,1,3740,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000832,OCESN8572F2452774:2023-10-09T00:43:50Z,8572,1,3741,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000009,OCESN8572F2666027:2023-10-12T00:48:35Z,8572,1,3742,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000006,OCESN8574F2173171:2023-08-29T11:49:37Z,8574,1,3743,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000005,OCESN8574F2345914:2023-09-16T00:34:29Z,8574,1,3744,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000021,OCESN8574F2345915:2023-08-29T11:49:37Z,8574,1,3745,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000019,OCESN8574F2688516:2023-10-11T00:54:01Z,8574,1,3746,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000833,OCESN8574F2688517:2023-10-13T00:46:55Z,8574,1,3747,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000787,OCESN8574F2688518:2023-10-11T00:54:01Z,8574,1,3748,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000001,OCESN8574F2689898:2023-10-13T00:46:55Z,8574,1,3749,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000056,OCESN8574F2689899:2023-10-13T00:46:55Z,8574,1,3750,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000041,OCESN8574F2689900:2023-10-13T00:46:55Z,8574,1,3751,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000074,OCESN8574F2689901:2023-10-13T00:46:55Z,8574,1,3752,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000010,OCESN8574F2689902:2023-10-13T00:46:55Z,8574,1,3753,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000029,OCESN8574F2689903:2023-10-13T00:46:55Z,8574,1,3754,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000009,OCESN8574F2691880:2023-10-12T00:48:35Z,8574,1,3755,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000822,OCESN8581F2292854:2023-10-09T00:43:50Z,8581,0,3756,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000834,OCESN8581F2292855:2023-10-09T00:43:50Z,8581,0,3757,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000006,OCESN8581F2337173:2023-08-29T11:49:37Z,8581,0,3758,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000172,OCESN8581F2410785:2023-10-13T00:46:55Z,8581,0,3759,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000009,OCESN8581F2696178:2023-10-12T00:48:35Z,8581,0,3760,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000005,OCESN8583F2323543:2023-09-16T00:34:29Z,8583,0,3761,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000021,OCESN8583F2337083:2023-08-29T11:49:37Z,8583,0,3762,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000006,OCESN8583F2337084:2023-08-29T11:49:37Z,8583,0,3763,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000018,OCESN8583F2348684:2023-10-10T00:42:10Z,8583,0,3764,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000835,OCESN8583F2411210:2023-10-09T00:43:50Z,8583,0,3765,
