trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN2061F2698773:2023-10-13T00:46:55Z,17:22:00,17:22:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F2698773:2023-10-13T00:46:55Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2062F1525480:2023-10-13T00:46:55Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F1525480:2023-10-13T00:46:55Z,19:09:00,19:09:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2065F2121457:2023-10-13T00:46:55Z,09:24:00,09:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2065F2121457:2023-10-13T00:46:55Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2066F1358855:2023-10-13T00:46:55Z,18:19:00,18:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2066F1358855:2023-10-13T00:46:55Z,18:54:00,18:57:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2066F1358855:2023-10-13T00:46:55Z,19:35:00,19:38:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN2066F1358855:2023-10-13T00:46:55Z,20:22:00,20:22:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2066F2348232:2023-10-13T00:46:55Z,18:18:00,18:18:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2066F2348232:2023-10-13T00:46:55Z,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2066F2348232:2023-10-13T00:46:55Z,19:34:00,19:37:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN2066F2348232:2023-10-13T00:46:55Z,20:33:00,20:33:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2066F2406300:2023-10-13T00:46:55Z,18:19:00,18:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2066F2406300:2023-10-13T00:46:55Z,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2066F2406300:2023-10-13T00:46:55Z,20:17:00,20:17:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2066F2430697:2023-10-13T00:46:55Z,18:19:00,18:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2066F2430697:2023-10-13T00:46:55Z,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2066F2430697:2023-10-13T00:46:55Z,20:17:00,20:17:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2066F2430928:2023-10-13T00:46:55Z,18:19:00,18:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2066F2430928:2023-10-13T00:46:55Z,18:54:00,18:57:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2066F2430928:2023-10-13T00:46:55Z,19:35:00,19:38:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN2066F2430928:2023-10-13T00:46:55Z,20:24:00,20:24:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2070F2425998:2023-10-13T00:46:55Z,20:51:00,20:51:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2070F2425998:2023-10-13T00:46:55Z,22:38:00,22:38:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2070F2449693:2023-10-13T00:46:55Z,20:51:00,20:51:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2070F2449693:2023-10-13T00:46:55Z,22:38:00,22:38:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2070F2689300:2023-10-13T00:46:55Z,20:47:00,20:47:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2070F2689300:2023-10-13T00:46:55Z,22:44:00,22:44:00,StopPoint:OCETGV INOUI-87271007,1,,1,0,
OCESN2071F2414000:2023-10-13T00:46:55Z,21:55:00,21:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2071F2414000:2023-10-13T00:46:55Z,23:59:00,23:59:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2071F2686035:2023-10-13T00:46:55Z,21:53:00,21:53:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2071F2686035:2023-10-13T00:46:55Z,23:41:00,23:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2074F2532388:2023-10-13T00:46:55Z,20:47:00,20:47:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2074F2532388:2023-10-13T00:46:55Z,22:40:00,22:40:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2074F2549792:2023-10-13T00:46:55Z,20:47:00,20:47:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2074F2549792:2023-10-13T00:46:55Z,22:38:00,22:38:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2077F2239945:2023-10-13T00:46:55Z,18:53:00,18:53:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2077F2239945:2023-10-13T00:46:55Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2077F2249470:2023-10-13T00:46:55Z,18:52:00,18:52:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2077F2249470:2023-10-13T00:46:55Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2077F2271008:2023-10-13T00:46:55Z,18:39:00,18:39:00,StopPoint:OCETGV INOUI-87271007,0,,0,1,
OCESN2077F2271008:2023-10-13T00:46:55Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2077F2544269:2023-10-13T00:46:55Z,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2077F2544269:2023-10-13T00:46:55Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2078F2606221:2023-10-13T00:46:55Z,08:20:00,08:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2078F2606221:2023-10-13T00:46:55Z,10:10:00,10:10:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2085F2415322:2023-10-13T00:46:55Z,20:23:00,20:23:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2085F2415322:2023-10-13T00:46:55Z,21:25:00,21:28:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2085F2415322:2023-10-13T00:46:55Z,21:46:00,21:49:00,StopPoint:OCETGV INOUI-87142109,2,,0,0,
OCESN2085F2415322:2023-10-13T00:46:55Z,22:25:00,22:25:00,StopPoint:OCETGV INOUI-87212027,3,,1,0,
OCESN2087F2239944:2023-08-29T11:49:37Z,09:03:00,09:03:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2087F2239944:2023-08-29T11:49:37Z,09:54:00,09:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2087F2239944:2023-08-29T11:49:37Z,10:18:00,10:21:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2087F2239944:2023-08-29T11:49:37Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2087F2239944:2023-08-29T11:49:37Z,11:11:00,11:21:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2087F2239944:2023-08-29T11:49:37Z,12:19:00,12:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2087F2239944:2023-08-29T11:49:37Z,13:00:00,13:10:00,StopPoint:OCETGV INOUI-87723197,6,,1,0,
OCESN2087F2239944:2023-08-29T11:49:37Z,13:46:00,13:51:00,StopPoint:OCETGV INOUI-87763029,7,,1,0,
OCESN2087F2239944:2023-08-29T11:49:37Z,14:25:00,14:28:00,StopPoint:OCETGV INOUI-87318964,8,,1,0,
OCESN2087F2239944:2023-08-29T11:49:37Z,14:49:00,14:49:00,StopPoint:OCETGV INOUI-87319012,9,,1,0,
OCESN2087F2308903:2023-10-11T00:54:01Z,09:03:00,09:03:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2087F2308903:2023-10-11T00:54:01Z,09:54:00,09:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2087F2308903:2023-10-11T00:54:01Z,10:18:00,10:21:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2087F2308903:2023-10-11T00:54:01Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2087F2308903:2023-10-11T00:54:01Z,11:11:00,11:21:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2087F2308903:2023-10-11T00:54:01Z,12:19:00,12:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2087F2308903:2023-10-11T00:54:01Z,13:00:00,13:10:00,StopPoint:OCETGV INOUI-87723197,6,,1,0,
OCESN2087F2308903:2023-10-11T00:54:01Z,13:46:00,13:51:00,StopPoint:OCETGV INOUI-87763029,7,,1,0,
OCESN2087F2308903:2023-10-11T00:54:01Z,14:25:00,14:28:00,StopPoint:OCETGV INOUI-87318964,8,,1,0,
OCESN2087F2308903:2023-10-11T00:54:01Z,14:49:00,14:52:00,StopPoint:OCETGV INOUI-87319012,9,,1,0,
OCESN2087F2308903:2023-10-11T00:54:01Z,15:06:00,15:06:00,StopPoint:OCETGV INOUI-87751008,10,,1,0,
OCESN2087F2308904:2023-10-11T00:54:01Z,09:03:00,09:03:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2087F2308904:2023-10-11T00:54:01Z,09:54:00,09:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2087F2308904:2023-10-11T00:54:01Z,10:18:00,10:21:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2087F2308904:2023-10-11T00:54:01Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2087F2308904:2023-10-11T00:54:01Z,11:11:00,11:21:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2087F2308904:2023-10-11T00:54:01Z,12:19:00,12:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2087F2308904:2023-10-11T00:54:01Z,13:00:00,13:10:00,StopPoint:OCETGV INOUI-87723197,6,,1,0,
OCESN2087F2308904:2023-10-11T00:54:01Z,13:46:00,13:51:00,StopPoint:OCETGV INOUI-87763029,7,,1,0,
OCESN2087F2308904:2023-10-11T00:54:01Z,14:25:00,14:28:00,StopPoint:OCETGV INOUI-87318964,8,,1,0,
OCESN2087F2308904:2023-10-11T00:54:01Z,14:49:00,14:52:00,StopPoint:OCETGV INOUI-87319012,9,,1,0,
OCESN2087F2308904:2023-10-11T00:54:01Z,15:06:00,15:06:00,StopPoint:OCETGV INOUI-87751008,10,,1,0,
OCESN2087F2308976:2023-10-11T00:54:01Z,09:03:00,09:03:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2087F2308976:2023-10-11T00:54:01Z,09:54:00,09:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2087F2308976:2023-10-11T00:54:01Z,10:18:00,10:21:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2087F2308976:2023-10-11T00:54:01Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2087F2308976:2023-10-11T00:54:01Z,11:11:00,11:21:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2087F2308976:2023-10-11T00:54:01Z,12:19:00,12:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2087F2308976:2023-10-11T00:54:01Z,13:00:00,13:09:00,StopPoint:OCETGV INOUI-87723197,6,,1,0,
OCESN2087F2308976:2023-10-11T00:54:01Z,13:46:00,13:51:00,StopPoint:OCETGV INOUI-87763029,7,,1,0,
OCESN2087F2308976:2023-10-11T00:54:01Z,14:25:00,14:28:00,StopPoint:OCETGV INOUI-87318964,8,,1,0,
OCESN2087F2308976:2023-10-11T00:54:01Z,14:49:00,14:52:00,StopPoint:OCETGV INOUI-87319012,9,,1,0,
OCESN2087F2308976:2023-10-11T00:54:01Z,15:06:00,15:06:00,StopPoint:OCETGV INOUI-87751008,10,,1,0,
OCESN2087F2513914:2023-10-11T00:54:01Z,09:03:00,09:03:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2087F2513914:2023-10-11T00:54:01Z,09:54:00,09:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2087F2513914:2023-10-11T00:54:01Z,10:18:00,10:21:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2087F2513914:2023-10-11T00:54:01Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2087F2513914:2023-10-11T00:54:01Z,11:11:00,11:21:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2087F2513914:2023-10-11T00:54:01Z,12:19:00,12:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2087F2513914:2023-10-11T00:54:01Z,13:00:00,13:10:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2087F2513914:2023-10-11T00:54:01Z,13:46:00,13:51:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN2087F2513914:2023-10-11T00:54:01Z,14:25:00,14:28:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN2087F2513914:2023-10-11T00:54:01Z,14:49:00,14:52:00,StopPoint:OCETGV INOUI-87319012,9,,0,0,
OCESN2087F2513914:2023-10-11T00:54:01Z,15:06:00,15:06:00,StopPoint:OCETGV INOUI-87751008,10,,1,0,
OCESN2088F2358205:2023-10-13T00:46:55Z,10:45:00,10:45:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2088F2358205:2023-10-13T00:46:55Z,12:34:00,12:34:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2088F2606060:2023-10-13T00:46:55Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2088F2606060:2023-10-13T00:46:55Z,12:48:00,12:48:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2088F2686382:2023-10-13T00:46:55Z,10:45:00,10:45:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2088F2686382:2023-10-13T00:46:55Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87271007,1,,1,0,
OCESN2088F2686638:2023-10-13T00:46:55Z,10:45:00,10:45:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2088F2686638:2023-10-13T00:46:55Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87271007,1,,1,0,
OCESN2088F2689476:2023-10-13T00:46:55Z,10:45:00,10:45:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2088F2689476:2023-10-13T00:46:55Z,12:35:00,12:35:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2090F2441881:2023-10-09T00:43:50Z,13:59:00,13:59:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2090F2441881:2023-10-09T00:43:50Z,14:37:00,14:41:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2090F2441881:2023-10-09T00:43:50Z,15:00:00,15:05:00,StopPoint:OCETGV INOUI-87147322,2,,0,0,
OCESN2090F2441881:2023-10-09T00:43:50Z,15:29:00,15:34:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN2090F2441881:2023-10-09T00:43:50Z,16:04:00,16:18:00,StopPoint:OCETGV INOUI-87271494,4,,0,0,
OCESN2090F2441881:2023-10-09T00:43:50Z,16:27:00,16:32:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN2090F2441881:2023-10-09T00:43:50Z,17:04:00,17:13:00,StopPoint:OCETGV INOUI-87393702,6,,0,0,
OCESN2090F2441881:2023-10-09T00:43:50Z,18:06:00,18:10:00,StopPoint:OCETGV INOUI-87571240,7,,0,0,
OCESN2090F2441881:2023-10-09T00:43:50Z,18:40:00,18:43:00,StopPoint:OCETGV INOUI-87575001,8,,0,0,
OCESN2090F2441881:2023-10-09T00:43:50Z,19:22:00,19:25:00,StopPoint:OCETGV INOUI-87583005,9,,0,0,
OCESN2090F2441881:2023-10-09T00:43:50Z,20:02:00,20:02:00,StopPoint:OCETGV INOUI-87581009,10,,1,0,
OCESN2090F2653546:2023-10-10T00:42:10Z,13:56:00,13:56:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2090F2653546:2023-10-10T00:42:10Z,14:33:00,14:38:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2090F2653546:2023-10-10T00:42:10Z,14:58:00,15:05:00,StopPoint:OCETGV INOUI-87147322,2,,0,0,
OCESN2090F2653546:2023-10-10T00:42:10Z,15:29:00,15:34:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN2090F2653546:2023-10-10T00:42:10Z,16:04:00,16:18:00,StopPoint:OCETGV INOUI-87271494,4,,0,0,
OCESN2090F2653546:2023-10-10T00:42:10Z,16:27:00,16:32:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN2090F2653546:2023-10-10T00:42:10Z,17:04:00,17:13:00,StopPoint:OCETGV INOUI-87393702,6,,0,0,
OCESN2090F2653546:2023-10-10T00:42:10Z,18:06:00,18:10:00,StopPoint:OCETGV INOUI-87571240,7,,0,0,
OCESN2090F2653546:2023-10-10T00:42:10Z,18:40:00,18:43:00,StopPoint:OCETGV INOUI-87575001,8,,0,0,
OCESN2090F2653546:2023-10-10T00:42:10Z,19:22:00,19:25:00,StopPoint:OCETGV INOUI-87583005,9,,0,0,
OCESN2090F2653546:2023-10-10T00:42:10Z,20:02:00,20:02:00,StopPoint:OCETGV INOUI-87581009,10,,1,0,
OCESN2092F2441878:2023-10-11T00:54:01Z,08:30:00,08:30:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN2092F2441878:2023-10-11T00:54:01Z,09:03:00,09:06:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN2092F2441878:2023-10-11T00:54:01Z,09:45:00,09:48:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN2092F2441878:2023-10-11T00:54:01Z,10:18:00,10:26:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN2092F2441878:2023-10-11T00:54:01Z,11:20:00,11:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN2092F2441878:2023-10-11T00:54:01Z,11:56:00,12:00:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN2092F2441878:2023-10-11T00:54:01Z,12:10:00,12:25:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN2092F2441878:2023-10-11T00:54:01Z,12:55:00,12:58:00,StopPoint:OCETGV INOUI-87171926,7,,0,0,
OCESN2092F2441878:2023-10-11T00:54:01Z,13:24:00,13:30:00,StopPoint:OCETGV INOUI-87147322,8,,0,0,
OCESN2092F2441878:2023-10-11T00:54:01Z,13:49:00,13:52:00,StopPoint:OCETGV INOUI-87142109,9,,0,0,
OCESN2092F2441878:2023-10-11T00:54:01Z,14:28:00,14:28:00,StopPoint:OCETGV INOUI-87212027,10,,1,0,
OCESN2092F2441879:2023-10-11T00:54:01Z,08:30:00,08:30:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN2092F2441879:2023-10-11T00:54:01Z,09:03:00,09:06:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN2092F2441879:2023-10-11T00:54:01Z,09:45:00,09:48:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN2092F2441879:2023-10-11T00:54:01Z,10:18:00,10:26:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN2092F2441879:2023-10-11T00:54:01Z,11:20:00,11:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN2092F2441879:2023-10-11T00:54:01Z,11:56:00,12:00:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN2092F2441879:2023-10-11T00:54:01Z,12:10:00,12:25:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN2092F2441879:2023-10-11T00:54:01Z,12:55:00,12:58:00,StopPoint:OCETGV INOUI-87171926,7,,0,0,
OCESN2092F2441879:2023-10-11T00:54:01Z,13:24:00,13:30:00,StopPoint:OCETGV INOUI-87147322,8,,0,0,
OCESN2092F2441879:2023-10-11T00:54:01Z,13:49:00,13:52:00,StopPoint:OCETGV INOUI-87142109,9,,0,0,
OCESN2092F2441879:2023-10-11T00:54:01Z,14:28:00,14:28:00,StopPoint:OCETGV INOUI-87212027,10,,1,0,
OCESN2096F2404402:2023-10-09T00:43:50Z,16:08:00,16:08:00,StopPoint:OCETGV INOUI-87319012,0,,0,1,
OCESN2096F2404402:2023-10-09T00:43:50Z,16:30:00,16:33:00,StopPoint:OCETGV INOUI-87318964,1,,0,1,
OCESN2096F2404402:2023-10-09T00:43:50Z,17:09:00,17:14:00,StopPoint:OCETGV INOUI-87763029,2,,0,1,
OCESN2096F2404402:2023-10-09T00:43:50Z,17:51:00,18:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,1,
OCESN2096F2404402:2023-10-09T00:43:50Z,19:39:00,19:49:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2096F2404402:2023-10-09T00:43:50Z,20:16:00,20:18:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2096F2404402:2023-10-09T00:43:50Z,20:39:00,20:45:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2096F2404402:2023-10-09T00:43:50Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2096F2404402:2023-10-09T00:43:50Z,22:06:00,22:06:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2096F2519325:2023-10-09T00:43:50Z,15:56:00,15:56:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2096F2519325:2023-10-09T00:43:50Z,16:08:00,16:11:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN2096F2519325:2023-10-09T00:43:50Z,16:30:00,16:33:00,StopPoint:OCETGV INOUI-87318964,2,,0,1,
OCESN2096F2519325:2023-10-09T00:43:50Z,17:09:00,17:14:00,StopPoint:OCETGV INOUI-87763029,3,,0,1,
OCESN2096F2519325:2023-10-09T00:43:50Z,17:50:00,18:00:00,StopPoint:OCETGV INOUI-87723197,4,,0,1,
OCESN2096F2519325:2023-10-09T00:43:50Z,19:39:00,19:49:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2096F2519325:2023-10-09T00:43:50Z,20:16:00,20:18:00,StopPoint:OCETGV INOUI-87300863,6,,0,0,
OCESN2096F2519325:2023-10-09T00:43:50Z,20:39:00,20:45:00,StopPoint:OCETGV INOUI-87300822,7,,0,0,
OCESN2096F2519325:2023-10-09T00:43:50Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87182063,8,,0,0,
OCESN2096F2519325:2023-10-09T00:43:50Z,22:07:00,22:07:00,StopPoint:OCETGV INOUI-87212027,9,,1,0,
OCESN2096F2519326:2023-10-09T00:43:50Z,15:56:00,15:56:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2096F2519326:2023-10-09T00:43:50Z,16:08:00,16:11:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN2096F2519326:2023-10-09T00:43:50Z,16:30:00,16:33:00,StopPoint:OCETGV INOUI-87318964,2,,0,1,
OCESN2096F2519326:2023-10-09T00:43:50Z,17:09:00,17:14:00,StopPoint:OCETGV INOUI-87763029,3,,0,1,
OCESN2096F2519326:2023-10-09T00:43:50Z,17:50:00,18:00:00,StopPoint:OCETGV INOUI-87723197,4,,0,1,
OCESN2096F2519326:2023-10-09T00:43:50Z,19:39:00,19:49:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2096F2519326:2023-10-09T00:43:50Z,20:16:00,20:18:00,StopPoint:OCETGV INOUI-87300863,6,,0,0,
OCESN2096F2519326:2023-10-09T00:43:50Z,20:39:00,20:45:00,StopPoint:OCETGV INOUI-87300822,7,,0,0,
OCESN2096F2519326:2023-10-09T00:43:50Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87182063,8,,0,0,
OCESN2096F2519326:2023-10-09T00:43:50Z,22:07:00,22:07:00,StopPoint:OCETGV INOUI-87212027,9,,1,0,
OCESN2096F2519961:2023-10-09T00:43:50Z,15:56:00,15:56:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2096F2519961:2023-10-09T00:43:50Z,16:08:00,16:11:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN2096F2519961:2023-10-09T00:43:50Z,16:30:00,16:33:00,StopPoint:OCETGV INOUI-87318964,2,,0,1,
OCESN2096F2519961:2023-10-09T00:43:50Z,17:08:00,17:13:00,StopPoint:OCETGV INOUI-87763029,3,,0,1,
OCESN2096F2519961:2023-10-09T00:43:50Z,17:50:00,18:00:00,StopPoint:OCETGV INOUI-87723197,4,,0,1,
OCESN2096F2519961:2023-10-09T00:43:50Z,19:39:00,19:49:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2096F2519961:2023-10-09T00:43:50Z,20:16:00,20:18:00,StopPoint:OCETGV INOUI-87300863,6,,0,0,
OCESN2096F2519961:2023-10-09T00:43:50Z,20:39:00,20:45:00,StopPoint:OCETGV INOUI-87300822,7,,0,0,
OCESN2096F2519961:2023-10-09T00:43:50Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87182063,8,,0,0,
OCESN2096F2519961:2023-10-09T00:43:50Z,22:07:00,22:07:00,StopPoint:OCETGV INOUI-87212027,9,,1,0,
OCESN2203F2174017:2023-08-29T11:49:37Z,06:47:00,06:47:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F2174017:2023-08-29T11:49:37Z,07:13:00,07:16:00,StopPoint:OCETGV INOUI-87182014,1,,0,0,
OCESN2203F2174017:2023-08-29T11:49:37Z,07:48:00,07:52:00,StopPoint:OCETGV INOUI-87182063,2,,0,0,
OCESN2203F2174017:2023-08-29T11:49:37Z,08:14:00,08:17:00,StopPoint:OCETGV INOUI-87300822,3,,0,0,
OCESN2203F2174017:2023-08-29T11:49:37Z,08:38:00,08:41:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2203F2174017:2023-08-29T11:49:37Z,09:11:00,09:21:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2203F2174017:2023-08-29T11:49:37Z,09:54:00,09:56:00,StopPoint:OCETGV INOUI-87725002,6,,0,0,
OCESN2203F2174017:2023-08-29T11:49:37Z,11:05:00,11:10:00,StopPoint:OCETGV INOUI-87722025,7,,0,0,
OCESN2203F2174017:2023-08-29T11:49:37Z,12:28:00,12:31:00,StopPoint:OCETGV INOUI-87775007,8,,0,0,
OCESN2203F2174017:2023-08-29T11:49:37Z,12:58:00,12:58:00,StopPoint:OCETGV INOUI-87773002,9,,1,0,
OCESN2203F2291285:2023-10-13T00:46:55Z,06:47:00,06:47:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F2291285:2023-10-13T00:46:55Z,07:13:00,07:16:00,StopPoint:OCETGV INOUI-87182014,1,,0,0,
